transaction_id,customer_id,amount,transaction_type,merchant_category,transaction_hour,day_of_week,customer_age,gender,city,account_tenure_days,avg_monthly_balance,credit_score,num_previous_disputes,is_new_device,is_foreign_transaction,distance_from_home_km,time_since_last_txn_hrs,daily_transaction_count,failed_txn_last_7days,is_high_risk_merchant,num_cards_linked,login_attempts_today,is_weekend,is_odd_hour,balance_to_amount_ratio,fraud_risk_score
TXN0006251,CUST02997,1207.43,NEFT,grocery,2,5,58,Male,Bangalore,3148,22655.56,862,0,0,0,0.0,37.84,1,0,0,1,1,1,1,18.7479,0.0853
TXN0006252,CUST01212,18946.58,NEFT,healthcare,0,4,61,Female,Pune,401,12682.71,756,0,0,1,18.4,8.46,3,0,1,1,3,0,1,0.6694,0.4684
TXN0006253,CUST00930,267.47,UPI,travel,6,4,73,Female,Hyderabad,2716,29745.95,450,0,0,0,2.9,20.31,5,1,0,1,1,0,0,110.798,0.0245
TXN0006254,CUST01540,2170.39,UPI,entertainment,4,1,43,Female,Hyderabad,750,20308.39,815,0,0,0,2.8,55.84,1,0,0,1,3,0,1,9.3527,0.1246
TXN0006255,CUST00913,2798.75,ATM,grocery,16,3,34,Male,Ahmedabad,951,50849.44,854,0,0,0,52.9,13.26,4,3,0,1,3,0,0,18.1621,0.0865
TXN0006256,CUST00644,8692.12,ATM,unknown,16,4,59,Male,Mumbai,2851,32533.36,711,1,1,0,69.0,10.63,5,0,0,2,1,0,0,3.7424,0.2057
TXN0006257,CUST00427,7266.93,NEFT,dining,14,5,24,Male,Kolkata,896,47018.85,661,0,0,0,15.0,11.25,3,0,1,2,1,1,0,6.4694,0.0511
TXN0006258,CUST00502,2349.96,UPI,healthcare,2,2,45,Male,Mumbai,2579,20961.18,736,0,0,0,17.9,9.13,1,0,0,4,1,0,1,8.916,0.0066
TXN0006259,CUST00730,4168.49,UPI,dining,2,1,38,Male,Hyderabad,3165,20673.25,562,0,0,1,10.5,28.23,6,0,0,3,1,0,1,4.9582,0.194
TXN0006260,CUST01284,9027.12,ATM,travel,1,4,54,Female,Kolkata,2547,33805.24,656,0,0,0,43.0,1.79,4,1,0,4,3,0,1,3.7444,0.0206
TXN0006261,CUST02119,91.84,UPI,grocery,7,4,40,Male,Chennai,2640,28302.33,490,1,0,0,14.8,7.88,3,0,0,2,1,0,0,304.8506,0.0627
TXN0006262,CUST02526,8101.94,UPI,grocery,12,0,64,Female,Delhi,2820,34285.77,539,0,1,0,52.5,0.18,7,0,0,1,1,0,0,4.2313,0.2821
TXN0006263,CUST00457,14677.52,NEFT,travel,23,1,65,Male,Bangalore,3477,29056.63,626,1,1,0,5.0,26.58,5,0,0,2,2,0,0,1.9795,0.2953
TXN0006264,CUST02237,162.95,Card,healthcare,5,1,65,Female,Delhi,3582,22864.49,860,0,0,0,2.0,4.5,1,0,0,1,2,0,1,139.4601,0.0861
TXN0006265,CUST00291,233.26,NEFT,grocery,4,5,27,Female,Delhi,2673,26283.83,832,0,0,0,87.5,7.68,1,0,0,1,3,1,1,112.1994,0.0958
TXN0006266,CUST00920,2111.89,UPI,unknown,12,3,63,Male,Delhi,115,18730.56,784,0,0,0,13.6,12.22,5,1,0,4,1,0,0,8.8649,0.0
TXN0006267,CUST02340,459.31,Card,healthcare,21,4,69,Male,Hyderabad,2622,8688.5,563,1,0,0,19.1,1.56,1,0,1,1,1,0,0,18.8753,0.1473
TXN0006268,CUST01970,3262.68,Card,electronics,0,1,34,Female,Delhi,1665,28989.9,429,0,0,0,8.4,16.74,2,0,0,2,1,0,1,8.8826,0.0
TXN0006269,CUST00756,6522.85,Card,electronics,17,5,55,Female,Chennai,2899,36122.58,832,0,0,0,2.9,8.5,1,0,1,2,1,1,0,5.537,0.0514
TXN0006270,CUST01659,4183.92,UPI,unknown,6,3,18,Male,Chennai,3379,21401.65,447,0,0,0,36.8,0.83,2,1,0,1,1,0,0,5.114,0.0
TXN0006271,CUST01835,1093.47,Card,grocery,16,4,28,Female,Chennai,3188,20392.36,888,0,0,0,3.1,1.98,5,1,0,4,1,0,0,18.6322,0.0
TXN0006272,CUST01307,5318.32,NEFT,electronics,7,6,50,Female,Mumbai,3180,25689.76,503,0,0,0,14.0,10.79,1,2,0,2,1,1,0,4.8295,0.0
TXN0006273,CUST01568,5773.6,NEFT,grocery,18,2,48,Female,Bangalore,1242,26114.69,878,0,0,0,35.6,6.79,3,0,0,3,1,0,0,4.5223,0.006
TXN0006274,CUST01870,13474.14,NEFT,unknown,15,0,61,Female,Chennai,716,35758.2,686,0,0,1,21.6,28.78,3,1,0,1,1,0,0,2.6536,0.1739
TXN0006275,CUST00377,793.79,UPI,dining,13,3,41,Male,Delhi,37,31277.93,365,0,0,0,22.5,13.13,1,2,0,2,1,0,0,39.3537,0.0
TXN0006276,CUST01180,5893.74,UPI,electronics,19,0,37,Female,Mumbai,2012,16137.49,409,0,0,0,5.2,10.85,6,0,0,1,3,0,0,2.7376,0.0
TXN0006277,CUST00508,12119.65,UPI,electronics,22,2,64,Male,Hyderabad,2084,11369.68,697,0,0,0,14.9,15.45,4,0,0,3,1,0,0,0.938,0.0315
TXN0006278,CUST01437,3481.4,NEFT,travel,9,1,22,Female,Chennai,2373,26487.01,488,0,0,0,0.9,8.66,3,0,0,4,1,0,0,7.606,0.0
TXN0006279,CUST02576,2245.52,NEFT,grocery,22,4,59,Female,Delhi,643,37907.35,711,1,0,1,1.2,7.87,1,1,1,1,2,0,0,16.8738,0.1713
TXN0006280,CUST00559,936.16,Card,healthcare,1,6,43,Male,Delhi,2447,38699.99,627,0,0,0,25.7,46.17,2,2,1,3,1,1,1,41.295,0.2028
TXN0006281,CUST02308,10079.03,UPI,travel,20,1,66,Female,Ahmedabad,3011,5768.83,548,1,0,0,30.8,27.54,1,0,0,2,1,0,0,0.5723,0.0664
TXN0006282,CUST00421,2506.41,IMPS,entertainment,23,0,59,Male,Pune,333,30197.3,841,0,0,0,3.0,2.36,3,0,0,1,1,0,0,12.0432,0.0
TXN0006283,CUST01553,12943.5,UPI,grocery,15,6,24,Female,Hyderabad,2757,25532.17,890,0,0,0,60.4,2.73,3,0,0,1,1,1,0,1.9724,0.0618
TXN0006284,CUST00304,9411.43,NEFT,travel,12,1,44,Male,Mumbai,3433,5961.77,700,1,0,0,2.8,3.69,1,0,1,2,1,0,0,0.6334,0.1196
TXN0006285,CUST00942,2363.15,UPI,grocery,4,1,35,Female,Ahmedabad,2327,32532.38,547,0,1,1,10.9,15.72,4,0,0,2,1,0,1,13.7607,0.3907
TXN0006286,CUST02590,4265.57,Card,healthcare,17,3,55,Female,Delhi,47,40440.78,585,0,0,0,4.4,32.97,1,0,1,3,4,0,0,9.4785,0.0476
TXN0006287,CUST01302,137.75,Card,entertainment,19,6,48,Female,Bangalore,3286,31378.59,681,0,0,0,2.1,1.61,1,0,0,4,1,1,0,226.152,0.0
TXN0006288,CUST01090,1527.34,IMPS,grocery,10,5,26,Female,Chennai,3618,41784.95,315,0,0,0,67.5,63.68,7,0,0,1,1,1,0,27.3401,0.0024
TXN0006289,CUST02156,6194.08,UPI,grocery,4,3,19,Female,Mumbai,1833,29407.55,317,0,0,0,11.6,4.7,4,0,1,4,1,0,1,4.7469,0.0587
TXN0006290,CUST02316,5664.64,UPI,healthcare,21,2,71,Male,Chennai,2778,22848.39,858,0,0,0,8.0,5.06,4,1,0,4,1,0,0,4.0328,0.009
TXN0006291,CUST02270,2179.9,Card,grocery,21,3,61,Female,Chennai,1839,29094.54,466,0,0,0,8.0,9.14,3,0,0,2,1,0,0,13.3406,0.0
TXN0006292,CUST01828,8267.16,Card,travel,12,3,54,Female,Hyderabad,2207,15654.23,787,0,0,0,4.7,1.22,4,0,0,3,1,0,0,1.8933,0.0983
TXN0006293,CUST01554,1344.86,IMPS,travel,0,3,64,Female,Bangalore,35,17851.67,344,0,0,0,69.4,30.8,2,0,0,4,1,0,1,13.2641,0.0183
TXN0006294,CUST00693,3092.71,UPI,grocery,5,6,62,Male,Ahmedabad,1927,27537.96,335,1,0,0,13.4,0.24,3,0,0,2,1,1,1,8.9013,0.1859
TXN0006295,CUST00255,3198.32,Card,dining,10,3,46,Male,Bangalore,2536,22869.5,800,0,0,0,15.1,0.09,4,0,0,1,1,0,0,7.1482,0.0921
TXN0006296,CUST01479,2083.77,UPI,travel,9,5,51,Male,Kolkata,2873,43572.92,746,0,0,0,24.8,42.29,1,1,1,1,3,1,0,20.9006,0.0794
TXN0006297,CUST02301,15468.5,NEFT,travel,0,6,32,Female,Hyderabad,1760,22898.45,516,0,0,0,10.5,6.17,1,0,0,2,1,1,1,1.4802,0.355
TXN0006298,CUST00257,5964.9,UPI,electronics,15,2,63,Male,Ahmedabad,510,25003.21,446,0,0,0,6.6,3.42,2,1,0,2,1,0,0,4.191,0.0
TXN0006299,CUST02431,3873.95,Card,healthcare,12,3,26,Female,Chennai,2677,27360.16,524,0,1,1,6.9,3.88,1,1,0,2,1,0,0,7.0608,0.2324
TXN0006300,CUST00442,3572.01,Card,grocery,20,3,33,Male,Bangalore,2966,33485.14,359,0,0,0,8.6,8.17,7,1,0,3,2,0,0,9.3717,0.0362
TXN0006301,CUST01882,867.58,UPI,travel,15,0,19,Female,Chennai,2709,9136.54,305,0,1,0,17.2,27.02,4,0,0,4,2,0,0,10.5189,0.2065
TXN0006302,CUST02647,2327.56,UPI,electronics,14,3,18,Male,Kolkata,1261,39954.26,326,0,0,0,35.5,16.49,2,0,0,3,1,0,0,17.1584,0.0229
TXN0006303,CUST01114,5585.51,NEFT,healthcare,6,2,74,Male,Mumbai,1383,33553.69,487,0,0,0,5.6,2.28,2,1,0,3,1,0,0,6.0062,0.0208
TXN0006304,CUST02438,12922.77,UPI,grocery,13,5,26,Female,Hyderabad,1585,30182.26,355,0,0,0,17.5,5.03,2,1,0,4,2,1,0,2.3354,0.0508
TXN0006305,CUST00582,8476.72,UPI,entertainment,23,2,74,Female,Hyderabad,3119,55795.51,637,0,0,0,27.8,6.63,4,1,0,2,2,0,0,6.5814,0.059
TXN0006306,CUST01736,1786.16,UPI,dining,10,1,73,Male,Bangalore,3173,21588.73,566,1,0,0,104.2,54.21,1,2,0,4,1,0,0,12.0799,0.1991
TXN0006307,CUST02646,2845.42,Card,healthcare,12,3,37,Male,Ahmedabad,1947,19129.98,324,0,0,0,47.7,18.11,4,0,0,4,1,0,0,6.7207,0.0585
TXN0006308,CUST00019,432.79,NEFT,dining,4,4,63,Female,Ahmedabad,2826,13337.85,388,0,1,0,20.8,8.08,3,0,0,3,1,0,1,30.7473,0.2717
TXN0006309,CUST01125,538.89,UPI,dining,17,1,74,Male,Pune,2646,45694.46,898,0,0,0,58.7,3.41,2,0,0,4,1,0,0,84.6366,0.0363
TXN0006310,CUST02655,3176.57,IMPS,healthcare,2,2,19,Male,Pune,3500,20914.46,757,2,1,0,56.2,2.04,1,1,0,1,1,0,1,6.5819,0.387
TXN0006311,CUST01381,3777.45,UPI,dining,11,1,18,Male,Mumbai,2995,48477.37,729,1,0,0,0.9,2.25,3,1,1,3,2,0,0,12.83,0.1436
TXN0006312,CUST01566,1532.81,Card,healthcare,6,4,27,Male,Chennai,402,31142.87,580,0,0,0,21.0,4.86,9,0,0,3,2,0,0,20.3043,0.0
TXN0006313,CUST02081,5147.05,NEFT,grocery,19,0,40,Female,Bangalore,1988,28402.55,795,1,1,0,21.1,9.0,4,0,0,3,2,0,0,5.5171,0.2706
TXN0006314,CUST01994,6076.53,IMPS,travel,14,4,71,Male,Kolkata,1773,28223.5,817,0,0,0,22.6,2.24,1,1,0,2,1,0,0,4.6439,0.0411
TXN0006315,CUST01548,1777.07,NEFT,healthcare,0,5,36,Male,Kolkata,2915,14221.46,600,0,1,0,55.8,15.94,2,0,1,2,1,1,1,7.9983,0.328
TXN0006316,CUST00862,7102.87,Card,healthcare,18,5,35,Male,Chennai,3046,30671.71,578,1,0,0,6.8,32.9,1,0,0,2,1,1,0,4.3176,0.104
TXN0006317,CUST00155,1150.87,UPI,healthcare,9,1,41,Female,Ahmedabad,2342,28981.65,637,1,0,0,5.4,8.99,4,1,0,3,1,0,0,25.1605,0.0729
TXN0006318,CUST00905,3929.07,IMPS,dining,13,3,69,Female,Mumbai,2596,39183.51,844,0,0,0,13.1,5.46,2,0,0,2,1,0,0,9.9702,0.0
TXN0006319,CUST01270,8155.38,UPI,unknown,14,0,39,Female,Delhi,3388,31692.1,374,0,0,0,7.2,14.41,4,0,1,4,1,0,0,3.8856,0.0
TXN0006320,CUST00405,3850.24,NEFT,grocery,1,5,37,Female,Ahmedabad,2756,25779.81,485,0,0,0,7.7,14.08,1,1,0,1,1,1,1,6.6939,0.0236
TXN0006321,CUST00844,11927.81,UPI,grocery,16,4,28,Female,Bangalore,237,18848.22,405,0,1,0,5.7,20.32,4,0,0,2,1,0,0,1.5801,0.1368
TXN0006322,CUST01783,301.41,IMPS,grocery,9,3,26,Male,Ahmedabad,1610,30355.37,839,0,1,0,22.2,32.45,2,0,0,3,1,0,0,100.3782,0.2034
TXN0006323,CUST01565,4437.47,Card,unknown,4,4,32,Male,Pune,864,24395.07,686,0,0,0,26.5,5.02,6,0,0,1,1,0,1,5.4963,0.072
TXN0006324,CUST01185,4124.89,UPI,electronics,5,2,33,Male,Pune,842,28985.52,858,0,0,0,2.1,1.67,1,0,0,4,1,0,1,7.0253,0.0925
TXN0006325,CUST00747,5399.25,UPI,entertainment,5,3,30,Male,Bangalore,2795,21602.32,808,0,0,0,32.1,28.33,4,1,0,2,1,0,1,4.0002,0.1548
TXN0006326,CUST01726,8961.0,NEFT,grocery,5,2,70,Male,Hyderabad,3501,24798.41,575,0,0,1,6.2,2.43,6,1,0,4,2,0,1,2.7671,0.1936
TXN0006327,CUST00271,6470.46,UPI,electronics,13,0,23,Male,Delhi,330,12557.06,391,0,0,0,2.8,5.25,2,1,0,2,1,0,0,1.9404,0.0
TXN0006328,CUST00770,7809.98,UPI,dining,12,0,42,Female,Pune,459,16972.74,731,0,0,0,12.2,6.57,1,0,0,1,2,0,0,2.1729,0.0219
TXN0006329,CUST01716,1704.13,IMPS,travel,12,0,64,Female,Pune,1650,8076.12,885,0,1,0,19.0,23.57,1,1,1,4,1,0,0,4.7364,0.1931
TXN0006330,CUST01511,2451.01,Card,grocery,9,6,32,Female,Pune,1767,21320.29,575,0,0,0,25.6,10.53,3,0,0,1,1,1,0,8.695,0.0338
TXN0006331,CUST00172,4927.9,IMPS,travel,15,0,71,Male,Pune,1673,13488.82,637,2,0,0,18.3,10.93,4,0,0,1,5,0,0,2.7367,0.0552
TXN0006332,CUST00274,4031.15,NEFT,grocery,6,2,35,Female,Ahmedabad,3085,23278.11,796,0,0,0,55.6,17.66,5,0,1,2,3,0,0,5.7731,0.0
TXN0006333,CUST02307,16234.3,Card,travel,2,2,60,Female,Bangalore,185,26347.04,643,0,0,0,0.4,75.8,3,0,0,2,1,0,1,1.6228,0.3648
TXN0006334,CUST01159,1034.1,NEFT,grocery,14,5,50,Female,Chennai,1002,28709.86,585,0,1,0,48.5,40.03,1,0,0,1,1,1,0,27.7363,0.1531
TXN0006335,CUST01707,2163.76,UPI,dining,22,1,31,Female,Mumbai,82,5685.71,402,1,1,0,26.4,1.68,6,0,0,1,2,0,0,2.6265,0.3734
TXN0006336,CUST01772,4251.99,NEFT,grocery,4,1,74,Male,Delhi,1391,17098.12,839,0,0,0,55.0,50.04,2,0,1,2,3,0,1,4.0203,0.0901
TXN0006337,CUST00422,10123.39,NEFT,travel,7,2,51,Male,Hyderabad,313,29393.05,749,1,1,0,5.7,15.46,2,0,0,3,1,0,0,2.9032,0.2895
TXN0006338,CUST01445,13249.98,IMPS,grocery,21,0,19,Female,Hyderabad,3237,28679.96,798,0,0,0,4.2,12.14,2,0,0,4,1,0,0,2.1644,0.0418
TXN0006339,CUST01210,2047.64,NEFT,travel,4,1,37,Female,Kolkata,2991,28986.67,634,2,0,0,114.6,6.06,3,1,0,4,2,0,1,14.1492,0.2134
TXN0006340,CUST02412,347.33,ATM,electronics,1,3,59,Female,Chennai,523,35817.36,588,1,1,0,11.8,58.19,1,1,0,1,1,0,1,102.8259,0.3034
TXN0006341,CUST02426,2737.62,Card,entertainment,18,2,33,Female,Mumbai,1948,14522.4,838,0,1,0,6.4,4.55,1,1,0,2,1,0,0,5.3028,0.191
TXN0006342,CUST00580,2507.22,NEFT,dining,10,3,20,Female,Hyderabad,1542,15443.98,329,1,0,0,31.4,35.55,3,1,0,4,1,0,0,6.1573,0.1851
TXN0006343,CUST00891,21520.54,NEFT,unknown,10,0,63,Male,Hyderabad,910,19618.32,383,0,0,0,15.4,5.28,4,0,0,2,1,0,0,0.9116,0.1916
TXN0006344,CUST00722,2819.91,UPI,unknown,2,5,47,Female,Mumbai,2735,20869.37,862,0,0,0,19.4,1.84,2,0,0,3,1,1,1,7.3981,0.0608
TXN0006345,CUST00881,1824.42,UPI,entertainment,12,2,40,Female,Delhi,1821,35416.99,668,0,0,1,1.1,11.91,2,1,0,1,5,0,0,19.4021,0.1897
TXN0006346,CUST01122,2273.62,Card,entertainment,19,1,56,Male,Bangalore,103,21857.03,549,0,0,0,21.9,25.33,2,0,0,1,1,0,0,9.6091,0.0052
TXN0006347,CUST02653,2528.58,IMPS,dining,18,5,68,Female,Bangalore,1679,29603.54,849,0,1,0,23.5,35.41,1,1,0,1,1,1,0,11.7029,0.2502
TXN0006348,CUST02008,8616.96,UPI,dining,22,6,68,Male,Kolkata,3568,15879.86,643,0,0,0,3.0,20.52,4,1,0,3,1,1,0,1.8426,0.0
TXN0006349,CUST02070,422.43,IMPS,dining,14,1,74,Female,Mumbai,1720,34531.64,364,0,0,0,27.3,6.07,2,2,0,4,1,0,0,81.5522,0.0099
TXN0006350,CUST01474,1902.69,UPI,electronics,5,3,40,Female,Mumbai,1861,15161.47,762,0,0,0,1.4,17.91,8,1,0,2,2,0,1,7.9643,0.0159
TXN0006351,CUST00383,16954.03,NEFT,electronics,12,6,68,Female,Pune,3414,18753.97,699,0,0,0,2.0,0.27,2,1,1,3,1,1,0,1.1061,0.3632
TXN0006352,CUST02182,830.88,UPI,dining,23,2,20,Male,Mumbai,2036,20096.77,688,1,0,0,19.7,2.44,2,0,0,1,1,0,0,24.1583,0.0957
TXN0006353,CUST01450,6785.65,UPI,entertainment,17,5,30,Female,Chennai,1183,39306.6,356,0,0,0,58.0,10.22,3,0,0,4,1,1,0,5.7918,0.0186
TXN0006354,CUST02551,2203.34,UPI,travel,17,0,68,Female,Chennai,2835,35390.79,758,0,0,0,11.7,4.01,3,0,0,3,2,0,0,16.0551,0.0034
TXN0006355,CUST01591,4358.8,NEFT,grocery,0,4,74,Male,Mumbai,1779,25516.68,446,0,0,0,3.5,13.43,1,1,0,2,1,0,1,5.8527,0.1039
TXN0006356,CUST01787,524.29,UPI,travel,20,4,63,Female,Chennai,3218,11436.52,874,0,0,1,27.4,13.98,3,0,0,1,2,0,0,21.7718,0.144
TXN0006357,CUST00144,1829.38,UPI,unknown,22,6,57,Female,Ahmedabad,3258,28568.65,533,0,1,0,17.8,11.48,5,0,0,4,3,1,0,15.608,0.1991
TXN0006358,CUST01887,3474.39,UPI,grocery,20,5,46,Female,Bangalore,710,32350.01,474,0,0,0,72.5,14.7,3,0,0,3,2,1,0,9.3083,0.0052
TXN0006359,CUST01703,1317.88,UPI,dining,10,0,40,Female,Mumbai,3273,36805.2,518,0,0,0,3.0,4.47,4,1,0,1,1,0,0,27.9064,0.0
TXN0006360,CUST01436,3903.01,UPI,unknown,15,1,57,Male,Bangalore,30,34287.7,318,2,0,1,29.2,2.94,5,0,0,1,1,0,0,8.7827,0.2022
TXN0006361,CUST00224,1240.76,Card,electronics,0,4,34,Female,Ahmedabad,3235,13519.32,674,1,0,0,6.1,0.13,6,0,0,4,1,0,1,10.8872,0.1995
TXN0006362,CUST00220,5250.55,ATM,healthcare,18,0,74,Female,Bangalore,529,19144.44,340,0,0,1,48.6,12.86,4,0,0,2,2,0,0,3.6455,0.1767
TXN0006363,CUST00179,11735.52,UPI,healthcare,7,5,38,Male,Chennai,2794,32995.16,774,0,0,0,31.1,10.57,3,0,0,3,1,1,0,2.8113,0.0
TXN0006364,CUST01655,446.83,UPI,electronics,18,5,46,Female,Kolkata,2960,30984.74,592,0,0,0,12.2,4.85,1,0,0,3,1,1,0,69.1886,0.0
TXN0006365,CUST00433,1220.66,Card,grocery,22,5,54,Male,Hyderabad,1249,26336.82,664,0,0,0,0.9,5.12,1,1,0,2,3,1,0,21.5582,0.0397
TXN0006366,CUST00265,9303.07,UPI,grocery,15,3,22,Female,Ahmedabad,2372,26792.19,419,0,0,0,23.0,2.85,2,0,0,4,2,0,0,2.8796,0.0
TXN0006367,CUST00954,4992.3,Card,electronics,2,1,74,Male,Hyderabad,1503,20488.88,601,0,0,0,12.4,5.06,4,1,0,1,1,0,1,4.1033,0.1273
TXN0006368,CUST00429,409.9,UPI,unknown,1,0,38,Male,Delhi,801,3977.64,349,2,1,0,32.0,4.33,5,1,0,3,1,0,1,9.6803,0.3379
TXN0006369,CUST02464,3331.07,UPI,electronics,11,5,19,Male,Ahmedabad,2554,27012.12,792,0,0,0,27.0,42.9,4,0,1,4,1,1,0,8.1067,0.0918
TXN0006370,CUST02775,1177.08,UPI,unknown,9,3,71,Male,Kolkata,754,39981.06,551,0,0,0,27.6,8.36,1,1,0,2,3,0,0,33.9375,0.0
TXN0006371,CUST02245,1110.07,UPI,grocery,21,2,40,Male,Delhi,1268,31691.09,670,0,0,0,3.8,10.46,7,1,0,4,2,0,0,28.523,0.0156
TXN0006372,CUST01578,14121.12,Card,unknown,1,4,28,Male,Hyderabad,2827,25864.18,815,0,0,0,11.5,0.25,2,0,0,3,1,0,1,1.8315,0.1801
TXN0006373,CUST00480,7167.8,UPI,electronics,20,6,32,Male,Mumbai,772,18931.87,748,0,0,0,12.7,21.08,1,0,0,3,1,1,0,2.6409,0.0445
TXN0006374,CUST01354,5957.43,IMPS,dining,4,4,40,Male,Hyderabad,3263,32975.87,739,0,0,0,30.7,16.88,3,0,0,1,2,0,1,5.5343,0.1413
TXN0006375,CUST00890,1365.14,UPI,grocery,4,4,24,Female,Pune,1267,19122.47,795,1,0,0,10.4,8.64,5,2,0,1,1,0,1,13.9974,0.1185
TXN0006376,CUST00925,631.07,IMPS,electronics,5,6,60,Male,Chennai,517,49979.68,853,0,0,0,40.1,18.02,4,0,0,2,2,1,1,79.073,0.0073
TXN0006377,CUST02171,10233.23,UPI,grocery,2,0,51,Male,Ahmedabad,1216,28865.33,781,0,0,0,6.4,2.15,4,1,0,4,1,0,1,2.8205,0.0352
TXN0006378,CUST01903,29.48,UPI,grocery,9,2,55,Female,Hyderabad,2901,23171.15,785,0,0,0,85.6,7.12,3,0,0,2,2,0,0,760.2083,0.0
TXN0006379,CUST01411,2455.9,Card,grocery,4,0,58,Female,Mumbai,2765,36319.37,628,0,0,0,1.9,3.29,2,0,0,2,2,0,1,14.7826,0.0
TXN0006380,CUST01363,1625.97,UPI,dining,23,5,66,Male,Mumbai,1668,29935.6,552,0,0,1,13.7,10.76,2,0,0,1,1,1,0,18.3996,0.1843
TXN0006381,CUST00778,4224.23,ATM,electronics,19,0,68,Female,Delhi,2026,11535.65,466,0,1,0,17.8,11.69,3,0,0,2,2,0,0,2.7302,0.2363
TXN0006382,CUST02396,1441.8,NEFT,entertainment,4,2,61,Male,Delhi,2674,23224.02,551,0,0,0,11.7,50.74,3,0,0,2,1,0,1,16.0965,0.0979
TXN0006383,CUST00029,1864.06,Card,dining,14,5,23,Male,Mumbai,291,28028.84,555,1,1,0,15.9,0.23,3,0,1,3,1,1,0,15.0284,0.4047
TXN0006384,CUST00035,9486.93,UPI,entertainment,16,5,33,Female,Bangalore,3098,29015.76,829,0,0,0,30.2,5.32,3,0,0,2,1,1,0,3.0582,0.0
TXN0006385,CUST01420,4621.47,Card,healthcare,16,3,72,Female,Ahmedabad,666,17301.38,370,0,0,0,3.7,35.4,2,0,0,1,1,0,0,3.7429,0.0022
TXN0006386,CUST02671,787.26,Card,healthcare,23,5,19,Male,Pune,3603,31823.0,485,0,0,0,59.0,41.76,4,1,0,3,1,1,0,40.3712,0.0335
TXN0006387,CUST00589,6481.75,Card,travel,17,1,49,Female,Ahmedabad,37,4861.82,795,0,0,0,10.0,10.12,3,0,1,1,3,0,0,0.75,0.0598
TXN0006388,CUST00904,1162.56,UPI,electronics,9,4,73,Female,Delhi,651,27457.77,460,1,0,0,19.5,10.05,3,0,0,4,3,0,0,23.5981,0.0063
TXN0006389,CUST02568,2837.02,IMPS,travel,22,2,60,Male,Kolkata,2114,31653.96,535,0,1,0,11.6,6.62,4,1,1,1,3,0,0,11.1535,0.2131
TXN0006390,CUST02170,5200.88,IMPS,travel,6,3,64,Male,Pune,1408,48141.24,461,0,0,0,18.3,2.88,2,0,0,3,1,0,0,9.2546,0.0
TXN0006391,CUST00340,1586.79,ATM,electronics,10,5,55,Female,Chennai,1055,29353.53,574,0,0,0,25.8,0.93,6,0,0,2,1,1,0,18.487,0.0
TXN0006392,CUST00175,2423.41,Card,travel,13,2,45,Female,Bangalore,402,13648.45,803,0,0,0,14.2,5.81,5,0,1,3,2,0,0,5.6296,0.0946
TXN0006393,CUST01924,6624.11,NEFT,grocery,8,6,74,Male,Kolkata,2251,28143.74,459,0,0,0,2.4,5.08,3,1,0,2,1,1,0,4.248,0.0271
TXN0006394,CUST01715,13895.93,UPI,grocery,16,1,58,Male,Kolkata,1024,12345.14,311,0,0,1,8.1,9.68,1,0,0,1,1,0,0,0.8883,0.1814
TXN0006395,CUST00597,3767.09,IMPS,entertainment,1,2,26,Female,Kolkata,1580,32583.38,505,0,1,0,32.7,5.12,1,1,0,4,2,0,1,8.6472,0.2491
TXN0006396,CUST00451,50.11,IMPS,grocery,16,6,42,Female,Chennai,3344,31966.35,632,1,0,0,16.9,6.75,3,0,0,4,1,1,0,625.4422,0.0863
TXN0006397,CUST00557,2065.95,UPI,grocery,16,2,67,Male,Kolkata,3002,17371.61,885,0,0,0,28.4,11.15,2,0,0,4,1,0,0,8.4045,0.0663
TXN0006398,CUST01160,2542.76,NEFT,electronics,19,3,43,Female,Chennai,3586,10285.15,524,1,0,0,43.8,14.69,3,0,0,2,1,0,0,4.0433,0.1021
TXN0006399,CUST01357,2071.32,ATM,electronics,23,6,62,Male,Pune,3643,55802.61,711,1,0,0,11.5,0.16,5,0,1,4,1,1,0,26.9276,0.2102
TXN0006400,CUST02057,2865.89,UPI,electronics,9,4,43,Female,Ahmedabad,3318,21621.35,448,1,0,0,8.7,2.85,2,1,0,4,1,0,0,7.5417,0.0649
TXN0006401,CUST02382,5007.42,UPI,electronics,23,4,72,Female,Mumbai,1504,26582.58,667,0,0,0,2.4,2.51,5,1,0,4,1,0,0,5.3076,0.0129
TXN0006402,CUST01017,645.58,IMPS,grocery,11,3,22,Female,Bangalore,2424,28249.78,765,0,0,0,6.3,6.48,1,0,0,2,2,0,0,43.6911,0.0
TXN0006403,CUST02375,1591.6,ATM,grocery,11,3,74,Male,Ahmedabad,2554,23534.52,719,1,0,0,10.9,1.0,5,0,0,3,1,0,0,14.7774,0.1188
TXN0006404,CUST02063,3542.81,IMPS,grocery,14,0,34,Male,Delhi,1200,27886.49,634,0,0,0,2.8,27.88,3,0,0,1,3,0,0,7.8691,0.022
TXN0006405,CUST00839,1895.87,UPI,travel,8,6,43,Female,Mumbai,1520,31768.69,696,1,1,0,2.4,6.61,4,0,0,2,1,1,0,16.748,0.3196
TXN0006406,CUST01638,23600.29,UPI,electronics,17,0,72,Female,Hyderabad,3030,40467.39,670,1,1,0,11.8,21.41,2,0,0,3,1,0,0,1.7146,0.5054
